Time	Device Name	Type	PID	Tag	Message
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743119 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.487045, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.487045, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743118 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.486160, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.486160, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743117 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.485260, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.485260, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743116 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.484390, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.484390, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166371.737 lux=40.880<private> xy=(0.401 0.383) chs=[490 1251 1349 1767 1545] CCT1=3960.047 gain=512x mode=<private> subsamples=24 rawLux=47.651 nits=105 xTalk=[7 33 33 37 36] status=0x9B copyEvent=0
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743115 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.483521, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.483521, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743114 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.482651, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.482651, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743113 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.481796, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.481796, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743112 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.480942, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.480942, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743111 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.480103, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.480103, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743110 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.479263, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.479263, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743109 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.478424, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.478424, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743108 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.477600, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.477600, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743107 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.476791, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.476791, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743106 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.475983, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.475983, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743105 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.475174, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.475174, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743104 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.474380, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.474380, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743103 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.473587, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.473587, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Error	50	wifid(WiFiPolicy)	WiFiLQAMgrLinkRecommendationNotify: channel score: chq=3, tx-lat=5, rx-lat=5, tx-loss=5, rx-loss=5, txPer=0.0%, p95-lat=3, RT=0x0, link-recommendation=0x0
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=743102 SDR.Nits=59 HDR.Nits=59 HDR.State=Off BrightnessLimit=520.341309 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=520 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=41 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=520.341309 DynamicSlider.Cap=520.341309 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000312
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 59.472809, capped _appliedHeadroom: 1.000000, brightnessLimit: 520.341309, potentialHeadroom: 8.000000, Ambient: 40.955715 to CA, HDRBrightness: 59.472809, [None] rtplcCap: 1600.000000
Nov  8 21:04:05	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:04:05	Bens-iPhone	Notice	0	kernel(AppleSARService)	AppleSARFusion::writeOCPReadySignalGated:311: Received OCP write ready signal from the baseband
Nov  8 21:04:05	Bens-iPhone	Notice	0	kernel(AppleSARService)	AppleSARFusion::sendOCPDataGated:533: Indicator: 0x10, CRC16: 0x2943, SeqNum: 56
Nov  8 21:04:05	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I Sending Grip State: 0x0
Nov  8 21:04:05	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I On Body Callback: OnBody: On Body, confidence: Confidence Level High
Nov  8 21:04:05	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I Audio State: No Audio Output, Proximity Sensor: Off, Motion State: On Body, Tx State: On -> Notifying Hand Detection: Default Hand
Nov  8 21:04:05	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I On Body Callback: OnBody: On Body, confidence: Confidence Level High
